climate_zone,total_population_served,reference_2014_population,water_shortage_contingency_stage_invoked,reported_final_total_potable_water_production,final_percent_residential_use,reported_final_commercial_industrial_and_institutional_water,calculated_total_potable_water_production_gallons_ag_excluded,calculated_total_potable_water_production_gallons_2013_ag_excluded,calculated_commercial_agricultural_water_gallons,calculated_commercial_agricultural_water_gallons_2013,calculated_r_gpcd,system_id,county_enc,hydro_region_enc,reporting_date
12,65093.0,67333.0,2.0,183128262.0,95.0,9123828.0,183128503.0,297176503.0,0.0,0.0,89.089,3410006,8,4,2016-11-15
12,65093.0,67333.0,2.0,274040691.0,95.0,13685742.0,274041052.0,422629303.0,0.0,0.0,129.016,3410006,8,4,2016-10-15
12,65093.0,67333.0,2.0,409920558.0,95.0,20528613.0,409921098.0,492035658.0,0.0,0.0,199.42,3410006,8,4,2016-09-15
12,65093.0,67333.0,2.0,514844580.0,95.0,25742229.0,514845258.0,626938149.0,0.0,0.0,242.38400000000001,3410006,8,4,2016-08-15
12,65093.0,67333.0,2.0,503439795.0,95.0,25090527.0,503440458.0,670928092.0,0.0,0.0,237.015,3410006,8,4,2016-07-15
12,65093.0,67333.0,2.0,437943744.0,95.0,21832017.0,437944321.0,592072046.0,0.0,0.0,213.053,3410006,8,4,2016-06-15
12,65093.0,67333.0,4.0,319008129.0,93.0,15966699.0,319008549.0,522339841.0,0.0,0.0,147.024,3410006,8,4,2016-05-15
12,65093.0,67333.0,4.0,220926978.0,95.0,11078934.0,220927269.0,335626972.0,0.0,0.0,107.477,3410006,8,4,2016-04-15
12,67333.0,67333.0,4.0,168790818.0,95.0,8472126.0,168791040.0,267198172.0,0.0,0.0,76.8216,3410006,8,4,2016-03-15
12,67333.0,67333.0,4.0,158037735.0,95.0,7820424.0,158037943.0,197465966.0,0.0,0.0,76.8881,3410006,8,4,2016-02-15
12,67333.0,67333.0,4.0,175959540.0,95.0,8797977.0,175959772.0,196488412.0,0.0,0.0,80.0843,3410006,8,4,2016-01-15
12,67333.0,67333.0,4.0,169442520.0,95.0,4236063.0,169442743.0,228421852.0,0.0,0.0,77.1182,3410006,8,4,2015-12-15
12,67333.0,67333.0,4.0,174981987.0,95.0,8472126.0,174982217.0,297176503.0,0.0,0.0,82.294,3410006,8,4,2015-11-15
12,67333.0,67333.0,4.0,299457069.0,95.0,14989146.0,299457463.0,422629303.0,0.0,0.0,136.292,3410006,8,4,2015-10-15
12,67333.0,67333.0,4.0,348660570.0,95.0,17595954.0,348661029.0,492035658.0,0.0,0.0,163.975,3410006,8,4,2015-09-15
12,67333.0,67333.0,4.0,387110988.0,95.0,19225209.0,387111498.0,626938149.0,0.0,0.0,176.185,3410006,8,4,2015-08-15
12,67333.0,67333.0,4.0,386133435.0,95.0,19225209.0,386133943.0,670928092.0,0.0,0.0,175.74099999999999,3410006,8,4,2015-07-15
12,67333.0,67333.0,4.0,347031315.0,95.0,17270103.0,347031772.0,592072046.0,0.0,0.0,163.209,3410006,8,4,2015-06-15
12,67333.0,67333.0,4.0,283164519.0,95.0,14011593.0,283164892.0,522339841.0,0.0,0.0,128.876,3410006,8,4,2015-05-15
12,67333.0,67333.0,4.0,247972611.0,95.0,2273485759699.3467,247972937.0,335626972.0,0.0,0.0,116.62200000000001,3410006,8,4,2015-04-15
12,67333.0,67333.0,3.0,236567826.0,95.0,2273485759699.3467,236568137.0,267198172.0,0.0,0.0,107.669,3410006,8,4,2015-03-15
12,67333.0,67333.0,3.0,166509861.0,95.0,2273485759699.3467,166510080.0,197465966.0,0.0,0.0,83.9031,3410006,8,4,2015-02-15
12,67333.0,67333.0,3.0,185735070.0,95.0,2273485759699.3467,185735315.0,196488412.0,0.0,0.0,84.5334,3410006,8,4,2015-01-15
12,67333.0,67333.0,3.0,183454113.0,95.0,2273485759699.3467,183454355.0,228421852.0,0.0,0.0,83.4953,3410006,8,4,2014-12-15
12,67333.0,67333.0,3.0,222230382.0,95.0,2273485759699.3467,222230675.0,297176503.0,0.0,0.0,104.515,3410006,8,4,2014-11-15
12,67333.0,67333.0,3.0,335952381.0,95.0,2273485759699.3467,335952823.0,422629303.0,0.0,0.0,152.90200000000002,3410006,8,4,2014-10-15
12,67333.0,67333.0,3.0,415460025.0,95.0,2273485759699.3467,415460572.0,492035658.0,0.0,0.0,195.391,3410006,8,4,2014-09-15
12,67333.0,67333.0,3.0,481281927.0,84.0,2273485759699.3467,481282561.0,626938149.0,0.0,0.0,193.68200000000002,3410006,8,4,2014-08-15
12,67475.0,67333.0,3.0,528530322.0,85.0,2273485759699.3467,528531018.0,670928092.0,0.0,0.0,214.77599999999998,3410006,8,4,2014-07-15
12,67475.0,67333.0,3.0,504417348.0,85.0,2273485759699.3467,504418012.0,592072046.0,0.0,0.0,211.80900000000003,3410006,8,4,2014-06-15
3,31109.0,30282.0,1.0,96906510.0,52.2,24279050.0,96906510.0,130717859.0,0.0,0.0,54.2021,4110003,7,0,2021-04-15
3,31109.0,30282.0,1.0,83679997.0,56.4,18076600.0,83679997.0,108745548.0,0.0,0.0,48.9388,4110003,7,0,2021-03-15
3,31109.0,30282.0,1.0,69026582.0,75.0,19312300.0,69026582.0,90907847.0,0.0,0.0,59.4338,4110003,7,0,2021-02-15
3,31109.0,30282.0,1.0,74282548.0,80.6,24458600.0,74282548.0,93317724.0,0.0,0.0,62.0832,4110003,7,0,2021-01-15
3,31109.0,30282.0,1.0,81177294.0,81.0,25018650.0,81177294.0,108348134.0,0.0,0.0,68.1823,4110003,7,0,2020-12-15
3,31109.0,30282.0,1.0,92032949.0,81.8,31834850.0,92032949.0,116065060.0,0.0,0.0,80.6658,4110003,7,0,2020-11-15
3,31109.0,30282.0,1.0,114638624.0,72.8,32411250.0,114638624.0,132572552.0,0.0,0.0,86.5395,4110003,7,0,2020-10-15
3,31109.0,30282.0,1.0,117186701.0,73.4,34165400.0,117186701.0,149219599.0,0.0,0.0,92.1652,4110003,7,0,2020-09-15
3,31109.0,30282.0,0.0,125893410.0,68.6,34142550.0,125893410.0,156953978.0,0.0,0.0,89.5528,4110003,7,0,2020-08-15
3,31109.0,30282.0,0.0,125729294.0,62.5,29455450.0,125729294.0,165877230.0,0.0,0.0,81.4833,4110003,7,0,2020-07-15
3,31109.0,30282.0,0.0,117564298.0,58.7,27793550.0,117564298.0,165840571.0,0.0,0.0,73.9446,4110003,7,0,2020-06-15
3,31109.0,30282.0,0.0,109068783.0,53.7,23678500.0,109068783.0,142370084.0,0.0,0.0,60.7333,4110003,7,0,2020-05-15
3,31109.0,30282.0,0.0,88317015.0,57.6,25272400.0,88317015.0,130717859.0,0.0,0.0,54.5079,4110003,7,0,2020-04-15
3,31109.0,30282.0,0.0,88713357.0,54.0,32902300.0,88713357.0,108745548.0,0.0,0.0,49.6747,4110003,7,0,2020-03-15
3,31109.0,30282.0,0.0,86999574.0,54.6,32396900.0,86999574.0,90907847.0,0.0,0.0,52.6533,4110003,7,0,2020-02-15
3,31109.0,30282.0,0.0,81763180.0,70.6,33084250.0,81763180.0,93317724.0,0.0,0.0,59.857,4110003,7,0,2020-01-15
3,31109.0,30282.0,0.0,86035241.0,76.8,33611650.0,86035241.0,108348134.0,0.0,0.0,68.5157,4110003,7,0,2019-12-15
3,31109.0,30282.0,0.0,100814618.0,74.7,43090000.0,100814618.0,116065060.0,0.0,0.0,80.6932,4110003,7,0,2019-11-15
3,31109.0,30282.0,0.0,122056834.0,64.4,44218950.0,122056834.0,132572552.0,0.0,0.0,81.508,4110003,7,0,2019-10-15
3,31109.0,30282.0,0.0,124515643.0,61.6,45367100.0,124515643.0,149219599.0,0.0,0.0,82.1859,4110003,7,0,2019-09-15
3,31109.0,30282.0,0.0,132518429.0,57.0,45380000.0,132518429.0,156953978.0,0.0,0.0,78.3255,4110003,7,0,2019-08-15
3,31109.0,30282.0,0.0,132983953.0,50.8,42139800.0,132983953.0,165877230.0,0.0,0.0,70.0511,4110003,7,0,2019-07-15
3,31109.0,30282.0,0.0,120515126.0,51.1,40740450.0,120515126.0,165840571.0,0.0,0.0,65.9865,4110003,7,0,2019-06-15
3,31109.0,30282.0,0.0,109190712.0,45.8,30599850.0,109190712.0,142370084.0,0.0,0.0,51.8565,4110003,7,0,2019-05-15
3,31109.0,30282.0,0.0,95368986.0,48.7,29586400.0,95368986.0,130717859.0,0.0,0.0,49.7656,4110003,7,0,2019-04-15
3,31109.0,30282.0,0.0,80675909.0,58.5,29780500.0,80675909.0,108745548.0,0.0,0.0,48.9387,4110003,7,0,2019-03-15
3,31109.0,30282.0,0.0,71723855.0,62.9,30017650.0,71723855.0,90907847.0,0.0,0.0,51.7929,4110003,7,0,2019-02-15
3,31109.0,30282.0,0.0,83770468.0,65.7,31738250.0,83770468.0,93317724.0,0.0,0.0,57.0701,4110003,7,0,2019-01-15
3,31109.0,30282.0,0.0,85535685.0,69.6,33671450.0,85535685.0,108348134.0,0.0,0.0,61.7318,4110003,7,0,2018-12-15
3,31109.0,30282.0,1.0,98165241.0,69.1,42324000.0,98165241.0,116065060.0,0.0,0.0,72.6823,4110003,7,0,2018-11-15
3,31109.0,30282.0,1.0,118665686.0,62.9,42720200.0,118665686.0,132572552.0,0.0,0.0,77.3977,4110003,7,0,2018-10-15
3,31109.0,30282.0,0.0,124043075.0,61.1,47488950.0,124043075.0,149219599.0,0.0,0.0,81.2094,4110003,7,0,2018-09-15
3,31109.0,30282.0,0.0,133196025.0,58.8,41544750.0,133196025.0,156953978.0,0.0,0.0,81.2121,4110003,7,0,2018-08-15
3,31109.0,30282.0,1.0,129690060.0,55.0,41544750.0,129690060.0,165877230.0,0.0,0.0,73.9642,4110003,7,0,2018-07-15
3,31109.0,30282.0,1.0,122765675.0,50.8,39248550.0,122765675.0,165840571.0,0.0,0.0,66.8241,4110003,7,0,2018-06-15
3,31109.0,30282.0,1.0,112883569.0,48.6,31557050.0,112883569.0,142370084.0,0.0,0.0,56.8878,4110003,7,0,2018-05-15
3,31109.0,30282.0,0.0,91356335.0,37.0,31003200.0,91356335.0,130717859.0,0.0,0.0,36.2187,4110003,7,0,2018-04-15
3,31109.0,30282.0,1.0,85935837.0,59.3,29935400.0,85935837.0,108745548.0,0.0,0.0,52.8422,4110003,7,0,2018-03-15
3,31109.0,30282.0,1.0,79082790.0,59.7,29955750.0,79082790.0,90907847.0,0.0,0.0,54.2016,4110003,7,0,2018-02-15
3,31109.0,30282.0,1.0,84065894.0,62.6,31734700.0,84065894.0,93317724.0,0.0,0.0,54.5691,4110003,7,0,2018-01-15
3,31109.0,30282.0,1.0,86560532.0,68.6,34197500.0,86560532.0,108348134.0,0.0,0.0,61.5738,4110003,7,0,2017-12-15
3,31109.0,30282.0,0.0,93047531.0,68.6,45063400.0,93047531.0,116065060.0,0.0,0.0,68.3946,4110003,7,0,2017-11-15
3,31109.0,30282.0,1.0,120068644.0,66.0,46927050.0,120068644.0,132572552.0,0.0,0.0,82.1724,4110003,7,0,2017-10-15
3,31109.0,30282.0,1.0,120004345.0,62.9,50544650.0,120004345.0,149219599.0,0.0,0.0,80.8798,4110003,7,0,2017-09-15
3,31109.0,30282.0,1.0,135717283.0,58.0,49461500.0,135717283.0,156953978.0,0.0,0.0,81.6235,4110003,7,0,2017-08-15
3,31109.0,30282.0,1.0,137086295.0,51.4,39653000.0,137086295.0,165877230.0,0.0,0.0,73.065,4110003,7,0,2017-07-15
3,31109.0,30282.0,1.0,127990666.0,47.0,51854650.0,127990666.0,165840571.0,0.0,0.0,64.4568,4110003,7,0,2017-06-15
3,31109.0,30282.0,1.0,117947607.0,46.6,29897600.0,117947607.0,142370084.0,0.0,0.0,56.9938,4110003,7,0,2017-05-15
3,31109.0,30282.0,1.0,86798774.0,52.0,13627150.0,86798774.0,130717859.0,0.0,0.0,48.3626,4110003,7,0,2017-04-15
3,31109.0,30282.0,1.0,82462509.0,57.8,27185950.0,82462509.0,108745548.0,0.0,0.0,49.4239,4110003,7,0,2017-03-15
3,31109.0,30282.0,1.0,71119943.0,58.9,27205300.0,71119943.0,90907847.0,0.0,0.0,48.0909,4110003,7,0,2017-02-15
3,31109.0,30282.0,1.0,77184618.0,59.8,27757500.0,77184618.0,93317724.0,0.0,0.0,47.8613,4110003,7,0,2017-01-15
3,31109.0,30282.0,1.0,79143244.0,66.0,25493617.0,79143244.0,108348134.0,0.0,0.0,54.1639,4110003,7,0,2016-12-15
3,31109.0,30282.0,1.0,84157204.0,68.6,30330750.0,84157204.0,116065060.0,0.0,0.0,61.8597,4110003,7,0,2016-11-15
3,31109.0,30282.0,1.0,102579202.0,66.0,29512127.0,102579202.0,132572552.0,0.0,0.0,70.203,4110003,7,0,2016-10-15
3,31109.0,30282.0,1.0,116289797.0,64.0,35029350.0,116289797.0,149219599.0,0.0,0.0,79.747,4110003,7,0,2016-09-15
3,31109.0,30282.0,1.0,123404611.0,61.0,33576200.0,123404611.0,156953978.0,0.0,0.0,78.0573,4110003,7,0,2016-08-15
3,31109.0,30282.0,1.0,121770527.0,51.0,40060555.0,121770527.0,165877230.0,0.0,0.0,64.3968,4110003,7,0,2016-07-15
3,31109.0,30282.0,1.0,113870195.0,51.0,30556050.0,113870195.0,165840571.0,0.0,0.0,62.2262,4110003,7,0,2016-06-15
3,31109.0,30282.0,2.0,109141701.0,49.0,26848350.0,109141701.0,142370084.0,0.0,0.0,55.4548,4110003,7,0,2016-05-15
3,31109.0,30282.0,2.0,87892768.0,50.0,26231000.0,87892768.0,130717859.0,0.0,0.0,47.0886,4110003,7,0,2016-04-15
3,31109.0,30282.0,2.0,80858152.0,58.0,27558650.0,80858152.0,108745548.0,0.0,0.0,48.63,4110003,7,0,2016-03-15
3,30282.0,30282.0,2.0,73376812.0,59.0,26299850.0,73376812.0,90907847.0,0.0,0.0,49.2979,4110003,7,0,2016-02-15
3,30282.0,30282.0,2.0,76725494.0,63.0,26736000.0,76725494.0,93317724.0,0.0,0.0,51.4913,4110003,7,0,2016-01-15
3,30282.0,30282.0,2.0,79932527.0,61.7,6977071.605425016,52225227.0,108348134.0,27707300.0,0.0,34.3257,4110003,7,0,2015-12-15
3,30282.0,30282.0,2.0,79356116.0,63.8,29302050.0,79356116.0,116065060.0,0.0,0.0,55.7308,4110003,7,0,2015-11-15
3,30282.0,30282.0,2.0,101185265.0,56.7,30254200.0,101185265.0,132572552.0,0.0,0.0,61.1159,4110003,7,0,2015-10-15
3,30282.0,30282.0,2.0,104788954.0,57.3,31823400.0,104788954.0,149219599.0,0.0,0.0,66.0943,4110003,7,0,2015-09-15
3,30282.0,30282.0,2.0,110660632.0,55.6,35964705.0,110660632.0,156953978.0,0.0,0.0,65.5423,4110003,7,0,2015-08-15
3,30282.0,30282.0,2.0,108533079.0,55.4,30891800.0,108533079.0,165877230.0,0.0,0.0,64.051,4110003,7,0,2015-07-15
3,30282.0,30282.0,0.0,103884729.0,54.4,29918100.0,103884729.0,165840571.0,0.0,0.0,62.2078,4110003,7,0,2015-06-15
3,30282.0,30282.0,2.0,107013638.0,62.4,28379500.0,107013638.0,142370084.0,0.0,0.0,71.134,4110003,7,0,2015-05-15
3,30282.0,30282.0,2.0,98688862.0,64.0,6977071.605425016,98688862.0,130717859.0,0.0,0.0,69.5252,4110003,7,0,2015-04-15
3,30282.0,30282.0,2.0,100158263.0,64.0,6977071.605425016,100158263.0,108745548.0,0.0,0.0,68.2842,4110003,7,0,2015-03-15
3,30282.0,30282.0,2.0,84327239.0,64.0,6977071.605425016,84327239.0,90907847.0,0.0,0.0,63.651,4110003,7,0,2015-02-15
3,30282.0,30282.0,2.0,90806569.0,64.0,6977071.605425016,90806569.0,93317724.0,0.0,0.0,61.9086,4110003,7,0,2015-01-15
3,30282.0,30282.0,2.0,82541873.0,64.0,6977071.605425016,82541873.0,108348134.0,0.0,0.0,56.273999999999994,4110003,7,0,2014-12-15
3,30282.0,30282.0,2.0,91220967.0,64.0,6977071.605425016,91220967.0,116065060.0,0.0,0.0,64.2642,4110003,7,0,2014-11-15
3,30282.0,30282.0,2.0,116177729.0,64.0,6977071.605425016,116177729.0,132572552.0,0.0,0.0,79.2057,4110003,7,0,2014-10-15
3,30282.0,30282.0,2.0,118498590.0,64.0,6977071.605425016,118498590.0,149219599.0,0.0,0.0,83.4809,4110003,7,0,2014-09-15
3,30282.0,30282.0,2.0,133271204.0,64.0,6977071.605425016,133271204.0,156953978.0,0.0,0.0,90.8594,4110003,7,0,2014-08-15
3,30282.0,30282.0,2.0,143463533.0,64.0,6977071.605425016,143463533.0,165877230.0,0.0,0.0,97.8082,4110003,7,0,2014-07-15
3,30282.0,30282.0,2.0,124497770.0,64.0,6977071.605425016,124497770.0,165840571.0,0.0,0.0,87.7073,4110003,7,0,2014-06-15
12,16815.0,15200.0,1.0,83802360.18,88.0,3385591.89,80485303.0,104272457.0,3258514.0,0.0,140.405,3410016,9,4,2021-04-15
12,16815.0,15200.0,1.0,45550711.29,87.0,2795801.58,45619200.0,131318126.0,0.0,0.0,76.1392,3410016,9,4,2021-03-15
12,16815.0,15200.0,1.0,39460556.1,89.0,2284215.51,36821212.0,53439634.0,2606811.0,0.0,69.6038,3410016,9,4,2021-02-15
12,16815.0,15200.0,1.0,56163678.36000001,89.0,3353006.7899999996,51484526.0,53439634.0,4561920.0,0.0,87.9039,3410016,9,4,2021-01-15
12,16815.0,15200.0,1.0,52282792.949999996,89.0,2691529.26,52136229.0,69732206.0,0.0,0.0,89.0166,3410016,9,4,2020-12-15
12,16815.0,15200.0,1.0,74883818.31,86.0,4803043.74,74619978.0,96452023.0,325851.0,0.0,127.214,3410016,9,4,2020-11-15
12,16815.0,15200.0,1.0,128714403.50999999,87.0,4614050.16,128385463.0,144678034.0,325851.0,0.0,214.27700000000002,3410016,9,4,2020-10-15
12,16815.0,15200.0,1.0,151351272.48000002,87.0,5734977.600000001,150543360.0,169442743.0,651703.0,0.0,259.635,3410016,9,4,2020-09-15
12,16815.0,15200.0,1.0,188967511.92,85.0,5213616.0,188016275.0,222882377.0,977554.0,0.0,306.58799999999997,3410016,9,4,2020-08-15
12,16815.0,15200.0,1.0,190424065.89,86.0,5734977.600000001,189319681.0,240152503.0,977554.0,0.0,312.346,3410016,9,4,2020-07-15
12,16815.0,15200.0,1.0,163626079.65,86.0,3773354.58,162599863.0,206915657.0,977554.0,0.0,277.205,3410016,9,4,2020-06-15
12,16815.0,15200.0,1.0,122357050.5,85.0,3388850.4,121542583.0,181499246.0,977554.0,0.0,198.19299999999998,3410016,9,4,2020-05-15
12,16815.0,15200.0,1.0,73515244.11,89.0,2326576.1399999997,73642423.0,104272457.0,0.0,0.0,129.92700000000002,3410016,9,4,2020-04-15
12,16815.0,15200.0,1.0,58822622.52,89.0,2264664.45,58979109.0,131318126.0,0.0,0.0,100.7,3410016,9,4,2020-03-15
12,16815.0,15200.0,1.0,51565920.75,88.0,3235700.4299999997,51484526.0,53439634.0,0.0,0.0,92.9104,3410016,9,4,2020-02-15
12,16815.0,15200.0,1.0,40614068.64,89.0,2665461.1799999997,40731429.0,53439634.0,0.0,0.0,69.5442,3410016,9,4,2020-01-15
12,16816.0,15200.0,1.0,48131451.21,89.0,3649531.1999999997,48226011.0,131318126.0,0.0,0.0,82.3355,3410016,9,4,2019-03-15
12,16816.0,15200.0,1.0,41982642.84,89.0,4246490.232,42034834.0,53439634.0,0.0,0.0,79.4545,3410016,9,4,2019-02-15
12,16816.0,15200.0,1.0,47603572.59,88.0,5695875.48,47574309.0,53439634.0,0.0,0.0,80.3102,3410016,9,4,2019-01-15
12,16816.0,15200.0,1.0,50917477.26,84.0,4763941.62,50832823.0,69732206.0,0.0,0.0,81.9104,3410016,9,4,2018-12-15
12,16816.0,15200.0,1.0,85226329.05,88.0,12682120.92,85373074.0,96452023.0,0.0,0.0,148.922,3410016,9,4,2018-11-15
12,16816.0,15200.0,1.0,118730328.87,70.0,14810253.801,118609920.0,144678034.0,0.0,0.0,159.27,3410016,9,4,2018-10-15
12,16819.0,15200.0,1.0,156219486.42000002,87.0,18622384.65,156082834.0,169442743.0,0.0,0.0,269.124,3410016,9,4,2018-09-15
12,16819.0,15200.0,1.0,185304946.67999998,85.0,32862073.349999998,185409463.0,222882377.0,0.0,0.0,302.26599999999996,3410016,9,4,2018-08-15
12,16754.0,15200.0,1.0,199427329.01999998,86.0,24266123.97,199421075.0,240152503.0,0.0,0.0,330.209,3410016,9,4,2018-07-15
12,16754.0,15200.0,1.0,166764024.78,86.0,18671262.3,166835932.0,206915657.0,0.0,0.0,285.462,3410016,9,4,2018-06-15
12,16754.0,15200.0,1.0,123083698.23,88.0,10070425.155000001,123171840.0,181499246.0,0.0,0.0,208.696,3410016,9,4,2018-05-15
12,16754.0,15200.0,1.0,65450431.86000001,89.0,5324405.34,65496137.0,104272457.0,0.0,0.0,115.975,3410016,9,4,2018-04-15
12,16754.0,15200.0,1.0,48317186.28,90.0,4050327.9299999997,48226011.0,131318126.0,0.0,0.0,83.5687,3410016,9,4,2018-03-15
12,16754.0,15200.0,1.0,49157881.86000001,89.0,4949676.6899999995,49203566.0,53439634.0,0.0,0.0,93.3491,3410016,9,4,2018-02-15
12,16754.0,15200.0,1.0,46349046.24,89.0,4754166.09,46270903.0,53439634.0,0.0,0.0,79.2899,3410016,9,4,2018-01-15
12,16754.0,15200.0,1.0,52960563.03,85.0,6468142.350000001,53113783.0,69732206.0,0.0,0.0,86.9253,3410016,9,4,2017-12-15
12,16754.0,15200.0,1.0,60005461.65,98.0,9413835.39,59956663.0,96452023.0,0.0,0.0,116.902,3410016,9,4,2017-11-15
12,16754.0,15200.0,1.0,126029391.27,84.0,2273485759699.3467,107205120.0,144678034.0,18899383.0,0.0,173.386,3410016,9,4,2017-10-15
12,16754.0,15200.0,1.0,160103630.34,85.0,24028252.74,159993052.0,169442743.0,0.0,0.0,270.57,3410016,9,4,2017-09-15
12,16716.0,15200.0,1.0,195305313.87,85.0,27166197.87,195185006.0,222882377.0,0.0,0.0,320.163,3410016,9,4,2017-08-15
12,16766.0,15200.0,1.0,193519650.39,84.0,24021735.72,193555749.0,240152503.0,0.0,0.0,312.82,3410016,9,4,2017-07-15
12,16763.0,15200.0,2.0,160686903.63,83.0,23122386.959999997,160644754.0,206915657.0,0.0,0.0,265.138,3410016,9,4,2017-06-15
12,16763.0,15200.0,1.0,127065597.45,89.0,10186102.26,127082057.0,181499246.0,0.0,0.0,217.65099999999998,3410016,9,4,2017-05-15
12,16763.0,15200.0,1.0,51321532.5,89.0,4529328.9,51484526.0,104272457.0,0.0,0.0,91.1158,3410016,9,4,2017-04-15
12,16763.0,15200.0,1.0,48630003.24,90.0,3910212.0,48551863.0,131318126.0,0.0,0.0,84.0882,3410016,9,4,2017-03-15
12,16259.0,15200.0,2.0,36765768.33,91.0,4034035.3800000004,36821211.0,53439634.0,0.0,0.0,73.6017,3410016,9,4,2017-02-15
12,16763.0,15200.0,2.0,43005814.98,90.0,4610791.65,43012389.0,53439634.0,0.0,0.0,74.4942,3410016,9,4,2017-01-15
12,16763.0,15200.0,2.0,42546365.07,88.0,4604274.63,42686537.0,69732206.0,0.0,0.0,72.28699999999999,3410016,9,4,2016-12-15
12,16785.0,15200.0,2.0,49157881.86000001,87.0,6435557.25,49203566.0,96452023.0,0.0,0.0,85.0106,3410016,9,4,2016-11-15
12,16775.0,15200.0,2.0,86057249.10000001,86.0,14888132.19,86024777.0,144678034.0,0.0,0.0,142.265,3410016,9,4,2016-10-15
12,16797.0,15200.0,2.0,142869370.95,84.0,21832017.0,142722926.0,169442743.0,0.0,0.0,237.91400000000002,3410016,9,4,2016-09-15
12,16747.0,15200.0,2.0,168862505.22,84.0,28023186.0,168791040.0,222882377.0,0.0,0.0,273.105,3410016,9,4,2016-08-15
12,16747.0,15200.0,2.0,176223479.30999997,85.0,23976116.58,176285623.0,240152503.0,0.0,0.0,288.627,3410016,9,4,2016-07-15
12,16508.0,15200.0,2.0,151530490.53,86.0,17628539.1,151520914.0,206915657.0,0.0,0.0,263.121,3410016,9,4,2016-06-15
12,16495.0,15200.0,2.0,102020689.58999999,85.0,12421440.12,101991497.0,181499246.0,0.0,0.0,169.53900000000002,3410016,9,4,2016-05-15
12,16483.0,15200.0,2.0,64828056.449999996,88.0,7005796.5,64844434.0,104272457.0,0.0,0.0,115.398,3410016,9,4,2016-04-15
12,16480.0,15200.0,2.0,43774823.34,88.0,3985157.73,43664091.0,131318126.0,0.0,0.0,75.2122,3410016,9,4,2016-03-15
12,14307.0,15200.0,4.0,39864611.34,89.0,4561914.0,39753874.0,53439634.0,0.0,0.0,85.2752,3410016,9,4,2016-02-15
12,14283.0,15200.0,4.0,42435575.73,90.0,5145187.29,42360686.0,53439634.0,0.0,0.0,86.1042,3410016,9,4,2016-01-15
12,14283.0,15200.0,4.0,44266858.35,90.0,3714701.4,44315794.0,69732206.0,0.0,0.0,90.0782,3410016,9,4,2015-12-15
12,14283.0,15200.0,4.0,53253828.93,86.0,8374370.7,53113783.0,96452023.0,0.0,0.0,106.602,3410016,9,4,2015-11-15
12,14283.0,15200.0,4.0,97315401.14999999,85.0,12382338.0,97429577.0,144678034.0,0.0,0.0,187.037,3410016,9,4,2015-10-15
12,14283.0,15200.0,4.0,123468202.41000001,84.0,17270103.0,123497692.0,169442743.0,0.0,0.0,242.101,3410016,9,4,2015-09-15
12,14283.0,15200.0,4.0,138887471.73000002,85.0,20098489.68,138812709.0,222882377.0,0.0,0.0,266.481,3410016,9,4,2015-08-15
12,14283.0,15200.0,4.0,137877333.63,86.0,10287116.07,137835154.0,240152503.0,0.0,0.0,267.718,3410016,9,4,2015-07-15
12,14283.0,15200.0,4.0,121552198.52999999,83.89,11877268.950000001,118935772.0,206915657.0,2606811.0,0.0,232.85299999999998,3410016,9,4,2015-06-15
12,14283.0,15200.0,4.0,91521770.37,86.0,8276615.399999999,91564252.0,181499246.0,0.0,0.0,177.84599999999998,3410016,9,4,2015-05-15
12,14283.0,15200.0,3.0,78852683.49000001,86.0,2273485759699.3467,78856046.0,104272457.0,0.0,0.0,158.268,3410016,9,4,2015-04-15
12,14283.0,15200.0,3.0,75154274.64,89.0,2273485759699.3467,75271680.0,131318126.0,0.0,0.0,151.30100000000002,3410016,9,4,2015-03-15
12,15200.0,15200.0,3.0,47206034.370000005,89.0,2273485759699.3467,47248457.0,53439634.0,0.0,0.0,98.8043,3410016,9,4,2015-02-15
12,15200.0,15200.0,3.0,51780982.41,90.0,2273485759699.3467,51810377.0,53439634.0,0.0,0.0,98.9587,3410016,9,4,2015-01-15
12,15200.0,15200.0,3.0,49946441.28,88.0,2273485759699.3467,49855269.0,69732206.0,0.0,0.0,93.1083,3410016,9,4,2014-12-15
12,15200.0,15200.0,3.0,64378382.07,87.0,2273485759699.3467,64518583.0,96452023.0,0.0,0.0,123.095,3410016,9,4,2014-11-15
12,15200.0,15200.0,3.0,111447559.02,85.0,2273485759699.3467,111441189.0,144678034.0,0.0,0.0,201.02900000000002,3410016,9,4,2014-10-15
12,15200.0,15200.0,3.0,145261117.29000002,85.0,2273485759699.3467,145329737.0,169442743.0,0.0,0.0,270.9,3410016,9,4,2014-09-15
12,15200.0,15200.0,3.0,170436365.54999998,95.0,2273485759699.3467,170420297.0,222882377.0,0.0,0.0,343.589,3410016,9,4,2014-08-15
12,15200.0,15200.0,3.0,188788293.87,95.0,2273485759699.3467,188667977.0,240152503.0,0.0,0.0,380.379,3410016,9,4,2014-07-15
12,15200.0,15200.0,3.0,178944335.16,95.0,2273485759699.3467,178892435.0,206915657.0,0.0,0.0,372.69300000000004,3410016,9,4,2014-06-15
12,92409.0,78485.0,0.0,297863000.0,71.0,61820000.0,298000000.0,280000000.0,0.0,0.0,76.3201,110009,0,0,2021-04-15
