SITE_CODE,TOP_PRF_INT,BOT_PRF_INT
390088N1220877W002,813,819
390088N1220877W003,110,252
390088N1220878W001,1,193
390095N1228385W001,75,95
390095N1228385W001,145,248
390106N1233775W001,120,149
390106N1233775W002,30,39
390113N1218323W001,150,180
390113N1218323W001,210,240
390113N1218323W001,360,390
390113N1218323W001,410,460
390124N1218291W001,985,995
390124N1218291W002,545,555
390124N1218291W002,610,620
390124N1218291W002,695,705
390124N1218291W003,135,145
390124N1218291W003,215,225
390124N1218291W004,50,60
390128N1228617W001,65,75
390128N1228617W001,97,107
390128N1228617W001,145,175
390130N1221326W001,356,746
390164N1219506W001,160,220
390164N1219506W001,440,480
390164N1219506W001,720,740
390164N1219506W001,840,920
390164N1219506W001,980,1020
390174N1214630W001,56,66
390174N1214630W002,142,202
390174N1214630W003,425,445
390175N1228682W001,59,86
390186N1228813W001,62,68
390186N1228813W001,90,118
390202N1228500W001,112,220
390211N1222818W001,110,120
390211N1222818W001,180,220
390212N1222819W001,45,65
390212N1222819W001,84,105
390212N1222819W001,125,145
390212N1222819W001,165,185
390212N1222819W001,205,225
390212N1222819W001,245,285
390214N1214057W001,150,170
390215N1216994W001,110,215
390216N1215561W001,260,340
390216N1215561W001,400,420
390241N1222860W001,283,323
390244N1217813W001,34,54
390244N1217813W002,170,200
390244N1217813W003,460,490
390254N1233823W001,38.11,47.01
390254N1233823W002,125,134.5
390254N1233823W003,195.63,224.58
390265N1215784W001,120,140
390278N1220102W001,390,410
390278N1220102W001,430,450
390278N1220102W001,470,510
390278N1220110W001,361,502
390283N1219784W001,328,358
390283N1219784W001,452,532
390284N1215155W001,80,100
390291N1219319W001,355,400
390317N1220991W001,119,143
390317N1220991W001,152,158
390317N1220991W001,176,182
390317N1220991W001,198,208
390317N1220991W001,215,239
390317N1220991W001,264,276
390317N1220991W001,307.5,319.5
390317N1220991W001,334.5,349.5
390318N1219690W001,340,395
390318N1219690W001,450,490
390322N1219699W001,350,370
390322N1219699W001,450,516
390398N1217181W001,140,255
390416N1214152W001,175,195
390419N1221332W001,272,904
390429N1220537W001,122,392
390458N1216114W001,40,60
390458N1216114W002,235,255
390458N1216114W003,664,684
390458N1216114W004,996,1016
390461N1214606W001,260,280
390466N1231507W001,20,40
390483N1218664W001,160,176
390494N1226861W001,40,115
390497N1216535W001,68,125
390540N1220607W002,1020,1030
390540N1220607W004,860,870
390540N1220607W004,920,930
390540N1220607W006,580,590
390540N1220607W008,290,310
390575N1221576W001,140,591
390576N1221586W001,390,480
390576N1221586W001,500,590
390576N1221586W001,614,685
390577N1220958W001,124,136
390588N1217004W001,68,82
390590N1217538W001,95,320
390602N1220411W001,104,392
390614N1215796W001,180,200
390630N1229453W001,80,100
390632N1229453W001,80,100
390641N1229402W001,97,112
390651N1229500W001,96,108
390664N1231491W001,36,56
390682N1216901W001,90,110
390682N1216901W002,210,240
390682N1216901W003,550,580
390694N1217599W001,170,310
390695N1217623W001,130,405
390695N1217640W001,210,330
390696N1217778W001,30,50
390696N1217778W002,205,215
390696N1217778W002,225,235
390696N1217778W003,395,415
390696N1217778W004,725,745
390700N1217725W001,120,160
390700N1217725W001,190,310
390700N1217725W001,360,410
390700N1217725W001,460,470
390716N1229532W001,50,70
390717N1229513W001,77,96
390756N1213859W001,110,130
390797N1220898W001,0,463
390801N1221539W001,70,425
390811N1221453W002,88,108
390819N1219164W001,133,157
390819N1219164W001,181,205
390819N1219164W001,230,302
390855N1229617W001,54,65
390855N1229617W001,73,77
390863N1215340W001,228,238
390863N1221527W001,208,220
390863N1221527W001,224,252
390863N1221527W001,288,308
390863N1221527W001,320,356
390863N1221527W001,392,412
390863N1221527W001,420,440
390867N1217665W001,120,140
390867N1217665W001,250,280
390867N1217665W001,320,360
390910N1220599W001,100,120
390910N1220599W001,270,300
390910N1220599W001,550,570
390910N1220599W001,590,640
390911N1220598W001,100,120
390911N1220598W001,270,300
390911N1220598W001,550,570
390911N1220598W001,590,640
390915N1217731W002,100,140
390915N1217731W002,160,240
390915N1217731W002,280,350
390915N1217731W002,380,480
390921N1221422W001,204,208
390921N1221422W001,220,236
390921N1221422W001,296,304
390921N1221422W001,313,337
390921N1221422W001,353,389
390930N1219767W001,46,70
390932N1220882W001,280,340
390932N1220882W001,400,440
390932N1220882W001,520,540
390932N1220882W001,600,680
390933N1219598W001,0,312
390955N1215635W001,180,200
391003N1215000W001,56,123
391017N1232036W001,69,85
391021N1221961W001,99,135
391021N1221961W001,157,189
391021N1221961W001,241,257
391022N1221215W001,380,410
391023N1221213W001,120,180
391031N1231649W001,30,105
391033N1220695W001,210,300
391033N1220695W001,590,690
391046N1231647W001,30,100
391051N1217012W001,100,150
391084N1215225W001,186,305
391086N1231710W001,30,107
391096N1231677W001,20,111
391099N1221585W001,177,225
391099N1221585W001,228,252
391099N1221585W001,276,300
391099N1221585W001,309,315
391099N1221585W001,360,372
391099N1221585W001,414,444
391099N1221585W001,468,564
391114N1215105W001,80,100
391115N1217425W001,56,120
391120N1221371W001,200,280
391120N1221371W001,420,480
391120N1221371W001,720,760
391156N1231788W001,25,95
391159N1231770W001,25,85
391166N1221287W001,360,480
391166N1221287W001,700,760
391173N1216125W001,100,250
391174N1231836W001,26,70
391185N1231747W001,80,170
391210N1222088W001,120,140
391225N1231852W001,30,60
391236N1231869W001,30,100
391246N1231827W001,30,80
391248N1231848W001,150,180
391252N1231822W001,30,105
391278N1216984W001,354,384
391278N1216984W001,410,490
391278N1216984W001,500,580
391279N1216989W001,204,244
391279N1216989W002,354,374
391279N1216989W003,438,478
391281N1231621W001,13,41
391285N1231607W001,80,160
391304N1231929W001,30,200
391306N1221906W001,120,240
391306N1221906W001,320,340
391306N1221906W001,360,480
391318N1215179W001,60,80
391322N1231929W001,20,60
391324N1221974W001,90,125
391325N1219513W002,240,260
391325N1219513W002,420,440
391325N1219513W002,520,600
391330N1222165W001,370,410
391330N1222165W002,130,160
391330N1222165W003,30,80
391333N1219411W001,188,208
391334N1231885W001,40,120
391359N1220876W001,270,320
391359N1220876W001,560,590
391364N1219406W002,150,220
391365N1221884W001,30,70
391365N1221884W001,130,190
391365N1221884W001,220,690
391365N1221884W001,725,945
391370N1216371W001,80,212
391380N1219477W002,200,220
391380N1219477W002,320,380
391380N1219477W002,420,540
391401N1221325W001,162,182
391401N1221325W001,198,206
391401N1221325W001,262,274
391401N1221325W001,290,294
391401N1221325W001,310,334
391409N1231982W001,35,55
391409N1231982W001,75,95
391409N1231982W001,115,135
391409N1231982W001,155,175
391409N1231982W001,193,213
391411N1231983W001,60,70
391411N1231983W001,100,140
391411N1231983W001,170,210
391411N1231983W002,60,70
391411N1231983W002,100,140
391411N1231983W002,170,210
391432N1219434W002,160,200
391432N1219434W002,300,320
391432N1219434W002,350,390
391432N1219434W002,470,510
391439N1219628W002,256,268
391439N1219628W002,303,321
391439N1219628W002,527,575
391439N1219628W002,607,645
391439N1219628W002,698,746
391439N1219628W002,786,862
391451N1221260W001,240,280
391451N1221260W001,320,400
391456N1218904W001,125,155
391456N1218904W001,280,310
391482N1231810W001,60,283
391489N1217259W001,105,203
391510N1215299W001,170,190
391529N1213110W002,84,115
391552N1213357W002,106,180
391558N1218004W001,200,0
391572N1220061W002,268,328
391572N1220061W002,423,451
391572N1220061W002,647,671
391572N1220061W002,758,770
391572N1220061W002,800,842
391572N1220061W002,871,887
391580N1219755W002,256,264
391580N1219755W002,307,319
391580N1219755W002,331,375
391580N1219755W002,395,419
391580N1219755W002,495,527
391580N1219755W002,579,607
391580N1219755W002,674,706
391580N1219755W002,740,754
391580N1219755W002,814,858
391580N1219755W002,878,906
391586N1232003W002,80,120
391586N1232003W002,150,180
391586N1232003W002,230,260
391598N1222217W001,30,130
391598N1222217W001,250,350
391613N1216236W001,130,200
391614N1222126W001,40,80
391614N1222126W001,100,120
391614N1222126W001,140,180
391614N1222126W001,260,300
391614N1222138W001,30,130
391614N1222138W001,250,350
391618N1221060W001,180,220
391618N1221060W001,260,300
391620N1222265W001,100,120
391620N1222265W001,180,200
391620N1222265W001,220,280
391638N1222219W001,20,290
391639N1229037W001,90,170
391658N1217070W001,148,168
391658N1217070W002,240,260
391658N1217070W003,524,554
391675N1222693W001,38,90
391693N1219740W002,216,255
391693N1219740W002,275,323
391693N1219740W002,479,495
391693N1219740W002,507,571
391693N1219740W002,639,695
391693N1219740W002,707,751
391707N1217006W001,210,230
391707N1217006W001,250,360
391707N1217006W001,370,490
391707N1217006W001,500,550
391746N1221495W001,274,282
391754N1229463W001,24,47
391759N1215241W001,48,68
391759N1215241W002,250,260
391759N1215241W003,430,450
391759N1215241W004,600,620
391759N1215241W005,20,40
391851N1216691W001,38,200
391860N1232039W001,20,45
391917N1232000W001,120,220
391918N1232003W001,130,150
391918N1232003W002,200,220
391918N1232003W003,350,370
391918N1232003W004,470,490
391920N1232273W001,20,40
391920N1232273W001,60,80
391920N1232273W001,120,140
391921N1229725W001,26,45
391974N1202373W001,102,132
391975N1202374W001,14,34
391975N1215940W001,140,160
391977N1202286W001,85,105
391978N1202286W001,9,29
391978N1202320W001,35,70
391980N1202300W001,80,90
391980N1202301W001,10,25
391990N1217257W001,90,157
392043N1219478W001,120,150
392043N1219478W001,190,240
392094N1215414W001,308,318
392111N1221340W001,220,260
392111N1221340W001,270,290
392127N1215185W001,133,240
392145N1214873W001,176,196
392146N1215404W001,155,295
392147N1215434W001,80,84
392165N1220312W001,254,274
392166N1214941W001,150,230
392191N1215847W001,180,200
392199N1214711W001,100,120
392199N1214711W001,150,230
392289N1215370W001,110,390
392299N1214924W002,66,166
392318N1214900W002,40,48
392318N1214900W002,52,120
392343N1215594W001,160,425
392345N1214717W002,135,187
392345N1214717W002,287,315
392358N1232020W001,94,274
392361N1215824W001,30,50
392364N1215831W001,54,60
392373N1215395W001,120,130
392394N1216509W001,65,75
392394N1216509W002,285,305
392394N1216509W003,400,420
392394N1216509W004,595,605
392394N1216509W005,765,775
392396N1215815W001,60,77
392406N1214951W001,92,122
392406N1214951W002,150,180
392406N1214951W003,210,240
392410N1216105W001,96,115
392414N1221535W001,1370,1380
392414N1221535W001,1410,1420
392414N1221535W002,1140,1150
392414N1221535W002,1170,1180
392414N1221535W003,720,730
392414N1221535W004,295,305
392424N1215030W001,160,180
392431N1214485W001,65,85
392434N1215603W001,60,135
392434N1215603W001,160,185
392434N1215603W001,215,235
392434N1215603W001,260,310
392436N1214875W001,123,165
392438N1214923W001,60,80
392439N1221540W001,150,160
392441N1215758W001,180,215
392442N1215769W001,200,320
392443N1215769W002,100,200
392452N1214999W001,80,120
392455N1231977W001,80,90
392455N1231977W002,190,200
392455N1231977W002,220,230
392455N1231977W003,280,291
392455N1231977W003,330,340
392475N1216005W001,170,190
392479N1216013W001,90,110
392486N1215055W001,102,320
392489N1215689W001,154,430
392490N1215601W001,160,320
392490N1215658W001,350,408
392496N1215238W001,120,290
392497N1222327W001,63,66.5
392498N1215180W001,182,205
392505N1214972W002,150,360
392506N1215016W001,182,205
392507N1215234W001,120,290
392516N1231610W001,80,140
392516N1231610W001,180,200
392527N1219841W001,160,190
392527N1219841W001,210,230
392527N1219841W001,390,450
392537N1215456W002,125,396
392553N1215021W001,200,325
392576N1215386W001,140,325
392576N1215441W001,130,425
392583N1215391W001,70,220
392605N1220701W001,119,128
392611N1219896W001,150,190
392611N1219896W001,220,240
392626N1215081W001,80,105
392626N1215082W001,126,205
392629N1222754W001,112,203
392634N1217141W001,103,224
392640N1215488W001,163,386
392644N1215754W001,60,160
392646N1215834W001,84,160
392647N1232245W001,20,80
392650N1215579W001,160,260
392651N1215296W001,113,405
392673N1219785W001,140,200
392673N1219785W001,220,240
392673N1219785W001,260,290
392686N1215081W001,143,220
392709N1215037W001,139,319
392709N1215248W001,210,285
392727N1215762W001,120,130
392727N1215762W002,216,226
392730N1217164W002,100,120
392730N1231770W001,186,400
392747N1215254W001,162,202
392752N1221056W001,460.6,470.7
392752N1221056W001,530.9,541
392752N1221056W001,611.1,631.1
392752N1221056W001,641.3,691.2
392752N1221056W001,711.4,771.5
392753N1221057W001,730,750
392753N1221057W002,462,472
392753N1221057W003,174,184
392753N1221057W003,246,256
392789N1214876W001,145,155
392791N1220015W001,180,200
392791N1220015W001,360,660
392791N1220075W001,120,236
392804N1215955W001,100,325
392820N1215278W001,170,190
392829N1220133W001,21,310
392846N1220149W001,20,265
392854N1220100W002,140,200
392854N1220100W002,220,240
392854N1220100W002,300,340
392854N1220100W002,460,500
392854N1220100W002,520,540
392854N1220100W002,620,660
392870N1222095W001,68,72
392870N1222095W001,104,112
392882N1231962W002,21,41
392882N1231962W002,61,81
392883N1215952W001,180,200
392935N1217061W001,279,379
392935N1217061W001,478,498
392935N1217061W001,503,513
392935N1217061W001,576,596
392935N1217061W002,279,379
392935N1217061W002,478,498
392935N1217061W002,503,513
392935N1217061W002,576,596
392952N1215180W001,206,216
392954N1221212W001,157,182
392970N1216907W001,486,586
392970N1216907W002,320,360
392970N1216907W003,70,90
392978N1220313W001,43,59
393006N1201122W001,90,100
393010N1219528W001,430,440
393010N1219528W001,500,510
393010N1219528W002,260,270
393010N1219528W003,160,170
393012N1216873W001,263,353
393012N1216873W001,463,493
393012N1216873W001,545,580
393034N1217203W002,188,625
393042N1215970W001,524,554
393044N1238026W001,20,100
393046N1238012W001,20,100
393052N1238049W001,30,150
393054N1215973W001,48,68
393054N1215973W002,172,202
393054N1215973W003,416,436
393054N1215973W003,466,486
393061N1237970W001,60,175
393061N1238013W001,30,215
393062N1238089W001,50,150
393066N1238035W001,30,150
393071N1238005W001,70,150
393072N1201315W001,187,197
393074N1237946W001,140,240
393074N1238094W001,70,150
393077N1237994W001,50,206
393080N1237956W001,30,150
393090N1237910W001,20,65
393099N1237843W001,10,150
393100N1238004W001,45,115
393103N1237979W001,50,150
393108N1217811W001,130,148
393108N1217811W001,172,250
393108N1217811W001,251,365
393108N1219632W001,64,84
393108N1219632W001,146,186
393108N1219632W001,186.1,480
393108N1237904W001,20,35
393108N1238023W001,29,50
393108N1238023W001,69,87
393108N1238023W001,108,128
393111N1237945W001,30,150
393115N1237860W001,40,100
393117N1215252W001,170,190
393143N1219600W001,147,180
393169N1218004W002,770,790
393169N1218004W003,371,381
393169N1218004W003,430,440
393169N1218004W004,220,240
393211N1219475W001,160,275
393212N1201502W001,475,485
393212N1201502W002,264,274
393213N1201502W001,60,70
393214N1219560W001,165,195
393257N1218830W001,130,150
393257N1218830W002,312,323
393257N1218830W003,505,535
393258N1201435W001,315,633
393258N1201435W001,707,978
393286N1219520W001,150,170
393286N1219520W001,190,230
393288N1219496W001,100,130
393288N1219496W001,140,180
393288N1219496W001,200,230
393288N1219496W001,260,310
393336N1215853W001,0,0
393339N1216758W002,99,209
393352N1222124W001,125,130
393387N1215363W001,100,112
393398N1219336W001,130,170
393400N1219495W001,130,184
393400N1219495W001,232,256
393401N1201724W001,210,220
393406N1219428W001,48,235
393416N1220838W001,440,530
393416N1220838W001,601,661
393416N1220838W001,681,812
393417N1220838W001,779,800
393417N1220838W002,470,480
393417N1220838W002,510,520
393417N1220838W003,250,260
393433N1219427W001,147,177
393437N1219519W001,770,780
393437N1219519W001,790,800
393437N1219519W002,380,390
393437N1219519W002,415,425
393437N1219519W003,148,158
393437N1219519W004,88,98
393456N1221448W001,160,180
393456N1221448W001,505,665
393545N1201438W001,120,160
393545N1201438W001,200,240
393545N1201438W002,360,620
393545N1201438W002,760,1160
393557N1221355W001,605,685
393561N1201404W001,175,180
393575N1201200W001,99,109
393617N1219439W001,180,200
393617N1219439W001,250,270
393617N1219439W001,290,430
393619N1219101W001,110,140
393619N1219101W001,200,220
393619N1219101W001,240,260
393619N1219101W001,280,300
393619N1219101W001,440,500
393640N1216328W001,35,105
393653N1200990W001,180,190
393672N1219985W001,0,0
393678N1218288W001,816,836
393694N1217624W001,0,0
393816N1217040W001,0,0
393872N1219656W001,56,107
393900N1219471W001,128,148
393976N1219617W001,76,92
393976N1219617W001,108,124
393983N1201835W001,170,180
394061N1220007W002,380,410
394061N1220007W002,430,460
394061N1220007W002,480,510
394061N1220007W002,530,610
